   I,'NAME        ', BASKV, IDE,AREA,ZONE,OWNER, VM,        VA,    NVHI,   NVLO,   EVHI,   EVLO
 7300,'CONROE 2 0  ', 115.0000,1,   7,   5,   1,1.02397788, -53.662812, 1.10000, 0.90000, 1.10000, 0.90000
 7301,'WEBSTER 0   ', 115.0000,1,   7,   4,   1,0.97832650, -47.712409, 1.10000, 0.90000, 1.10000, 0.90000
 7302,'SWEENY 0    ', 115.0000,1,   7,   1,   1,1.00436974, -37.759533, 1.10000, 0.90000, 1.10000, 0.90000
 7303,'BLESSING 0  ', 115.0000,1,   7,   1,   1,1.01539743, -35.019196, 1.10000, 0.90000, 1.10000, 0.90000
 7304,'WHARTON 1 0 ', 500.0000,1,   7,   1,   1,1.02489269, -30.344027, 1.10000, 0.90000, 1.10000, 0.90000
 7305,'WHARTON 1 1 ', 230.0000,1,   7,   1,   1,1.01805758, -33.592544, 1.10000, 0.90000, 1.10000, 0.90000
 7306,'WHARTON 1 2 ', 115.0000,1,   7,   1,   1,1.00852895, -34.032521, 1.10000, 0.90000, 1.10000, 0.90000
 7307,'WHARTON 1 3 ',  24.0000,2,   7,   1,   1,1.03533208, -29.220960, 1.10000, 0.90000, 1.10000, 0.90000
 7308,'WHARTON 1 4 ',  24.0000,2,   7,   1,   1,1.03471637, -29.272470, 1.10000, 0.90000, 1.10000, 0.90000
 7309,'WHARTON 1 5 ',  24.0000,1,   7,   1,   1,1.02489269, -30.344027, 1.10000, 0.90000, 1.10000, 0.90000
 7310,'WHARTON 1 6 ',  24.0000,2,   7,   1,   1,1.03999996, -28.384395, 1.10000, 0.90000, 1.10000, 0.90000
 7311,'WHARTON 1 7 ',  24.0000,2,   7,   1,   1,1.03615010, -29.131276, 1.10000, 0.90000, 1.10000, 0.90000
 7312,'LAKE JACKS~1', 230.0000,1,   7,   2,   1,1.02032018, -35.906188, 1.10000, 0.90000, 1.10000, 0.90000
 7313,'LAKE JACKS~2', 115.0000,1,   7,   2,   1,1.00099444, -39.903434, 1.10000, 0.90000, 1.10000, 0.90000
 7314,'BELLVILLE 0 ', 115.0000,1,   7,   5,   1,0.96888536, -46.074025, 1.10000, 0.90000, 1.10000, 0.90000
 7315,'KATY 4 0    ', 115.0000,1,   7,   3,   1,0.99592662, -50.971089, 1.10000, 0.90000, 1.10000, 0.90000
 7316,'HOUSTON 38 0', 115.0000,1,   7,   3,   1,0.97750646, -48.927456, 1.10000, 0.90000, 1.10000, 0.90000
 7317,'FRIENDSWOO~1', 115.0000,1,   7,   4,   1,0.99083674, -43.949040, 1.10000, 0.90000, 1.10000, 0.90000
 7318,'HOUSTON 17 0', 115.0000,1,   7,   4,   1,0.97665662, -48.880259, 1.10000, 0.90000, 1.10000, 0.90000
 7319,'HOUSTON 66 0', 115.0000,1,   7,   5,   1,0.97655749, -51.146997, 1.10000, 0.90000, 1.10000, 0.90000
 7320,'FREEPORT 1 0', 500.0000,1,   7,   2,   1,1.02867138, -32.132867, 1.10000, 0.90000, 1.10000, 0.90000
 7321,'FREEPORT 1 1', 230.0000,1,   7,   2,   1,1.02552772, -34.047947, 1.10000, 0.90000, 1.10000, 0.90000
 7322,'FREEPORT 1 2', 115.0000,1,   7,   2,   1,1.02853549, -32.705309, 1.10000, 0.90000, 1.10000, 0.90000
 7323,'FREEPORT 1 3',  13.8000,2,   7,   2,   1,1.02590632, -30.687791, 1.10000, 0.90000, 1.10000, 0.90000
 7324,'FREEPORT 1 4',  13.8000,2,   7,   2,   1,1.02457166, -30.178450, 1.10000, 0.90000, 1.10000, 0.90000
 7325,'FREEPORT 1 5',  13.8000,2,   7,   2,   1,1.02452075, -30.168348, 1.10000, 0.90000, 1.10000, 0.90000
 7326,'FREEPORT 1 6',  13.8000,2,   7,   2,   1,1.02683270, -31.177464, 1.10000, 0.90000, 1.10000, 0.90000
 7327,'NEWGULF 0   ', 230.0000,1,   7,   1,   1,1.01949000, -34.611912, 1.10000, 0.90000, 1.10000, 0.90000
 7328,'NEWGULF 1   ', 115.0000,1,   7,   1,   1,1.01175630, -36.509448, 1.10000, 0.90000, 1.10000, 0.90000
 7329,'NEWGULF 2   ',  13.8000,2,   7,   1,   1,1.03999996, -31.988989, 1.10000, 0.90000, 1.10000, 0.90000
 7330,'HOUSTON 60 0', 115.0000,1,   7,   3,   1,0.97841883, -50.477526, 1.10000, 0.90000, 1.10000, 0.90000
 7331,'PASADENA 1 0', 500.0000,1,   7,   4,   1,1.02339375, -37.290138, 1.10000, 0.90000, 1.10000, 0.90000
 7332,'PASADENA 1 1', 230.0000,1,   7,   4,   1,1.00619376, -40.543327, 1.10000, 0.90000, 1.10000, 0.90000
 7333,'PASADENA 1 2', 115.0000,1,   7,   4,   1,0.99248880, -45.426386, 1.10000, 0.90000, 1.10000, 0.90000
 7334,'PASADENA 1 3',  20.0000,1,   7,   4,   1,1.02339375, -37.290138, 1.10000, 0.90000, 1.10000, 0.90000
 7335,'PASADENA 1 4',  20.0000,2,   7,   4,   1,1.03999996, -36.625315, 1.10000, 0.90000, 1.10000, 0.90000
 7336,'STAFFORD 0  ', 115.0000,1,   7,   3,   1,0.98881215, -48.241158, 1.10000, 0.90000, 1.10000, 0.90000
 7337,'EDNA 0      ', 115.0000,1,   7,   6,   1,1.00960910, -35.474715, 1.10000, 0.90000, 1.10000, 0.90000
 7338,'HOUSTON 21 0', 115.0000,1,   7,   4,   1,0.97894615, -49.282622, 1.10000, 0.90000, 1.10000, 0.90000
 7339,'NEEDVILLE 0 ', 115.0000,1,   7,   1,   1,0.99547136, -38.857858, 1.10000, 0.90000, 1.10000, 0.90000
 7340,'SEALY 0     ', 115.0000,2,   7,   3,   1,0.96725398, -47.724250, 1.10000, 0.90000, 1.10000, 0.90000
 7341,'KATY 3 0    ', 500.0000,1,   7,   3,   1,1.01225185, -36.317496, 1.10000, 0.90000, 1.10000, 0.90000
 7342,'KATY 3 1    ', 230.0000,1,   7,   3,   1,0.99709678, -42.842720, 1.10000, 0.90000, 1.10000, 0.90000
 7343,'KATY 3 2    ', 115.0000,1,   7,   3,   1,0.96597612, -47.316006, 1.10000, 0.90000, 1.10000, 0.90000
 7344,'HOUSTON 37 0', 115.0000,1,   7,   3,   1,0.97040731, -52.123783, 1.10000, 0.90000, 1.10000, 0.90000
 7345,'HOUSTON 19 0', 115.0000,1,   7,   4,   1,0.98104662, -48.626794, 1.10000, 0.90000, 1.10000, 0.90000
 7346,'THOMPSONS 0 ', 500.0000,1,   7,   3,   1,1.03155184, -35.804070, 1.10000, 0.90000, 1.10000, 0.90000
 7347,'THOMPSONS 1 ', 230.0000,1,   7,   3,   1,1.01774037, -38.591173, 1.10000, 0.90000, 1.10000, 0.90000
 7348,'THOMPSONS 2 ', 115.0000,1,   7,   3,   1,1.00895536, -40.823426, 1.10000, 0.90000, 1.10000, 0.90000
 7349,'THOMPSONS 3 ',  13.8000,2,   7,   3,   1,1.03999996, -34.866985, 1.10000, 0.90000, 1.10000, 0.90000
 7350,'THOMPSONS 4 ',  13.8000,2,   7,   3,   1,1.03999996, -33.555285, 1.10000, 0.90000, 1.10000, 0.90000
 7351,'THOMPSONS 5 ',  13.8000,2,   7,   3,   1,1.03999996, -32.821210, 1.10000, 0.90000, 1.10000, 0.90000
 7352,'THOMPSONS 6 ',  13.8000,2,   7,   3,   1,1.03999996, -33.038936, 1.10000, 0.90000, 1.10000, 0.90000
 7353,'THOMPSONS 7 ',  13.8000,2,   7,   3,   1,1.03999996, -33.875935, 1.10000, 0.90000, 1.10000, 0.90000
 7354,'THOMPSONS 8 ',  13.8000,2,   7,   3,   1,1.03999996, -34.728797, 1.10000, 0.90000, 1.10000, 0.90000
 7355,'THOMPSONS 9 ',  13.8000,2,   7,   3,   1,1.03999996, -34.719108, 1.10000, 0.90000, 1.10000, 0.90000
 7356,'THOMPSONS 10',  13.8000,2,   7,   3,   1,1.03999996, -34.834064, 1.10000, 0.90000, 1.10000, 0.90000
 7357,'THOMPSONS 11',  13.8000,2,   7,   3,   1,1.03489804, -35.451216, 1.10000, 0.90000, 1.10000, 0.90000
 7358,'THOMPSONS 12',  13.8000,2,   7,   3,   1,1.03999996, -33.249525, 1.10000, 0.90000, 1.10000, 0.90000
 7359,'THOMPSONS 13',  13.8000,2,   7,   3,   1,1.03999996, -34.720990, 1.10000, 0.90000, 1.10000, 0.90000
 7360,'THOMPSONS 14',  13.8000,2,   7,   3,   1,1.03999996, -33.989395, 1.10000, 0.90000, 1.10000, 0.90000
 7361,'THOMPSONS 15',  13.8000,2,   7,   3,   1,1.03999996, -34.457434, 1.10000, 0.90000, 1.10000, 0.90000
 7362,'HOUSTON 61 0', 115.0000,1,   7,   3,   1,0.97269017, -51.196513, 1.10000, 0.90000, 1.10000, 0.90000
 7363,'GALVESTON ~4', 115.0000,1,   7,   2,   1,1.01438916, -40.020889, 1.10000, 0.90000, 1.10000, 0.90000
 7364,'EAST BERNA~1', 115.0000,1,   7,   1,   1,0.97977841, -41.556035, 1.10000, 0.90000, 1.10000, 0.90000
 7365,'HOUSTON 20 0', 115.0000,1,   7,   4,   1,0.98200357, -50.497781, 1.10000, 0.90000, 1.10000, 0.90000
 7366,'CHANNELVIE~1', 500.0000,1,   7,   4,   1,1.02745020, -35.770937, 1.10000, 0.90000, 1.10000, 0.90000
 7367,'CHANNELVIE~2', 230.0000,1,   7,   4,   1,1.00914836, -40.362180, 1.10000, 0.90000, 1.10000, 0.90000
 7368,'CHANNELVIE~7', 115.0000,1,   7,   4,   1,0.99470454, -45.945125, 1.10000, 0.90000, 1.10000, 0.90000
 7369,'CHANNELVIE~8',  18.0000,2,   7,   4,   1,1.03999996, -33.916722, 1.10000, 0.90000, 1.10000, 0.90000
 7370,'CHANNELVIE~9',  18.0000,2,   7,   4,   1,1.03999996, -33.412886, 1.10000, 0.90000, 1.10000, 0.90000
 7371,'CHANNELVI~10',  18.0000,2,   7,   4,   1,1.03999996, -33.822779, 1.10000, 0.90000, 1.10000, 0.90000
 7372,'CHANNELVI~11',  18.0000,2,   7,   4,   1,1.03999996, -33.962754, 1.10000, 0.90000, 1.10000, 0.90000
 7373,'CHANNELVI~12',  18.0000,2,   7,   4,   1,1.03373480, -35.088721, 1.10000, 0.90000, 1.10000, 0.90000
 7374,'CHANNELVI~13',  18.0000,2,   7,   4,   1,1.03999996, -34.314966, 1.10000, 0.90000, 1.10000, 0.90000
 7375,'CHANNELVI~14',  18.0000,2,   7,   4,   1,1.03999996, -33.115093, 1.10000, 0.90000, 1.10000, 0.90000
 7376,'CHANNELVIE~3',  18.0000,2,   7,   4,   1,1.03999996, -33.320245, 1.10000, 0.90000, 1.10000, 0.90000
 7377,'CHANNELVIE~4',  18.0000,2,   7,   4,   1,1.03999996, -33.912904, 1.10000, 0.90000, 1.10000, 0.90000
 7378,'CHANNELVIE~5',  18.0000,2,   7,   4,   1,1.03999996, -33.433305, 1.10000, 0.90000, 1.10000, 0.90000
 7379,'CHANNELVIE~6',  18.0000,2,   7,   4,   1,1.03999996, -33.611914, 1.10000, 0.90000, 1.10000, 0.90000
 7380,'FREEPORT 3 0', 115.0000,2,   7,   2,   1,1.03136992, -32.247352, 1.10000, 0.90000, 1.10000, 0.90000
 7381,'HOUSTON 15 0', 115.0000,1,   7,   4,   1,0.98368943, -51.475608, 1.10000, 0.90000, 1.10000, 0.90000
 7382,'HOUSTON 31 0', 115.0000,1,   7,   3,   1,0.97625178, -49.773829, 1.10000, 0.90000, 1.10000, 0.90000
 7383,'ROSHARON 0  ', 115.0000,1,   7,   2,   1,0.98821902, -44.960130, 1.10000, 0.90000, 1.10000, 0.90000
 7384,'HOUSTON 44 0', 115.0000,1,   7,   3,   1,0.97514158, -50.552911, 1.10000, 0.90000, 1.10000, 0.90000
 7385,'HOUSTON 75 0', 115.0000,1,   7,   3,   1,0.97576052, -51.967730, 1.10000, 0.90000, 1.10000, 0.90000
 7386,'HOUSTON 71 0', 115.0000,1,   7,   3,   1,0.97795683, -50.636089, 1.10000, 0.90000, 1.10000, 0.90000
 7387,'HUMBLE 1 0  ', 115.0000,1,   7,   4,   1,0.96869147, -52.060597, 1.10000, 0.90000, 1.10000, 0.90000
 7388,'HOUSTON 68 0', 115.0000,1,   7,   3,   1,0.98180944, -51.663889, 1.10000, 0.90000, 1.10000, 0.90000
 7389,'WILLIS 1 0  ', 500.0000,3,   7,   5,   1,1.01999998, -43.294998, 1.10000, 0.90000, 1.10000, 0.90000
 7390,'WILLIS 1 1  ', 230.0000,1,   7,   5,   1,1.01772189, -46.528922, 1.10000, 0.90000, 1.10000, 0.90000
 7391,'WILLIS 1 2  ', 115.0000,1,   7,   5,   1,1.00769532, -48.222908, 1.10000, 0.90000, 1.10000, 0.90000
 7392,'BAYTOWN 4 0 ', 115.0000,1,   7,   4,   1,1.00001621, -44.982700, 1.10000, 0.90000, 1.10000, 0.90000
 7393,'VAN VLECK 0 ', 115.0000,1,   7,   1,   1,0.99446833, -38.643974, 1.10000, 0.90000, 1.10000, 0.90000
 7394,'HUFFMAN 0   ', 115.0000,1,   7,   4,   1,0.97199100, -50.256197, 1.10000, 0.90000, 1.10000, 0.90000
 7395,'HOUSTON 53 0', 115.0000,1,   7,   3,   1,0.98390621, -51.128860, 1.10000, 0.90000, 1.10000, 0.90000
 7396,'HOUSTON 91 0', 115.0000,1,   7,   3,   1,0.97703952, -49.608992, 1.10000, 0.90000, 1.10000, 0.90000
 7397,'ROSENBERG 0 ', 115.0000,1,   7,   3,   1,1.00377953, -44.037552, 1.10000, 0.90000, 1.10000, 0.90000
 7398,'PASADENA 5 0', 115.0000,1,   7,   4,   1,0.98982358, -46.893384, 1.10000, 0.90000, 1.10000, 0.90000
 7399,'HOUSTON 45 0', 115.0000,1,   7,   3,   1,0.98452646, -48.856551, 1.10000, 0.90000, 1.10000, 0.90000
 7400,'HOUSTON 6 0 ', 500.0000,2,   7,   4,   1,1.02301264, -36.475925, 1.10000, 0.90000, 1.10000, 0.90000
 7401,'HOUSTON 6 1 ', 230.0000,1,   7,   4,   1,1.01062644, -39.874166, 1.10000, 0.90000, 1.10000, 0.90000
 7402,'HOUSTON 6 2 ', 115.0000,1,   7,   4,   1,0.99760008, -45.124239, 1.10000, 0.90000, 1.10000, 0.90000
 7403,'PASADENA 4 0', 115.0000,1,   7,   4,   1,0.99014592, -46.527385, 1.10000, 0.90000, 1.10000, 0.90000
 7404,'HOUSTON 57 0', 115.0000,1,   7,   5,   1,0.97585464, -51.992947, 1.10000, 0.90000, 1.10000, 0.90000
 7405,'GALVESTON ~3', 115.0000,1,   7,   2,   1,1.00639188, -43.539881, 1.10000, 0.90000, 1.10000, 0.90000
 7406,'POINT COMF~1', 500.0000,2,   7,   6,   1,1.03228009, -28.146059, 1.10000, 0.90000, 1.10000, 0.90000
 7407,'POINT COMF~2', 230.0000,1,   7,   6,   1,1.02716780, -28.252535, 1.10000, 0.90000, 1.10000, 0.90000
 7408,'POINT COMF~3', 115.0000,1,   7,   6,   1,1.01043522, -30.972275, 1.10000, 0.90000, 1.10000, 0.90000
 7409,'KATY 2 0    ', 230.0000,1,   7,   3,   1,0.99510068, -43.836103, 1.10000, 0.90000, 1.10000, 0.90000
 7410,'KATY 2 1    ', 115.0000,1,   7,   3,   1,0.98284888, -48.069277, 1.10000, 0.90000, 1.10000, 0.90000
 7411,'SPRING 3 0  ', 115.0000,1,   7,   5,   1,0.97986656, -52.990100, 1.10000, 0.90000, 1.10000, 0.90000
 7412,'DANBURY 0   ', 115.0000,1,   7,   2,   1,0.99437010, -42.413549, 1.10000, 0.90000, 1.10000, 0.90000
 7413,'WHARTON 2 0 ', 115.0000,2,   7,   1,   1,1.00431359, -34.085243, 1.10000, 0.90000, 1.10000, 0.90000
 7414,'VICTORIA 1 0', 500.0000,1,   7,   6,   1,1.03269386, -29.593816, 1.10000, 0.90000, 1.10000, 0.90000
 7415,'VICTORIA 1 1', 230.0000,1,   7,   6,   1,1.02111387, -27.947985, 1.10000, 0.90000, 1.10000, 0.90000
 7416,'VICTORIA 1 2', 115.0000,1,   7,   6,   1,1.01758206, -29.990688, 1.10000, 0.90000, 1.10000, 0.90000
 7417,'HOUSTON 64 0', 115.0000,1,   7,   3,   1,0.98890233, -50.070764, 1.10000, 0.90000, 1.10000, 0.90000
 7418,'HOUSTON 65 0', 115.0000,1,   7,   3,   1,0.99007165, -49.600547, 1.10000, 0.90000, 1.10000, 0.90000
 7419,'LA PORTE 0  ', 115.0000,2,   7,   4,   1,0.99972653, -44.525843, 1.10000, 0.90000, 1.10000, 0.90000
 7420,'MAGNOLIA 1 0', 230.0000,1,   7,   5,   1,0.99765038, -47.134377, 1.10000, 0.90000, 1.10000, 0.90000
 7421,'MAGNOLIA 1 1', 115.0000,1,   7,   5,   1,0.98516929, -51.000988, 1.10000, 0.90000, 1.10000, 0.90000
 7422,'ALVIN 0     ', 500.0000,2,   7,   2,   1,1.03183854, -33.407131, 1.10000, 0.90000, 1.10000, 0.90000
 7423,'ALVIN 1     ', 230.0000,1,   7,   2,   1,1.01804113, -37.220556, 1.10000, 0.90000, 1.10000, 0.90000
 7424,'ALVIN 2     ', 115.0000,1,   7,   2,   1,1.00381434, -41.292616, 1.10000, 0.90000, 1.10000, 0.90000
 7425,'HOUSTON 86 0', 115.0000,1,   7,   3,   1,0.97677451, -52.024540, 1.10000, 0.90000, 1.10000, 0.90000
 7426,'BRAZORIA 0  ', 115.0000,1,   7,   2,   1,0.98550624, -39.738256, 1.10000, 0.90000, 1.10000, 0.90000
 7427,'HOUSTON 87 0', 115.0000,1,   7,   3,   1,0.97070062, -52.221379, 1.10000, 0.90000, 1.10000, 0.90000
 7428,'FREEPORT 2 0', 500.0000,2,   7,   2,   1,1.03999996, -34.747256, 1.10000, 0.90000, 1.10000, 0.90000
 7429,'FREEPORT 2 1', 230.0000,1,   7,   2,   1,1.02631223, -35.319325, 1.10000, 0.90000, 1.10000, 0.90000
 7430,'FREEPORT 2 2', 115.0000,1,   7,   2,   1,1.00430751, -39.503557, 1.10000, 0.90000, 1.10000, 0.90000
 7431,'CONROE 6 0  ', 115.0000,1,   7,   5,   1,0.98395389, -51.361376, 1.10000, 0.90000, 1.10000, 0.90000
 7432,'MADISONVIL~1', 115.0000,1,   7,   5,   1,0.99909806, -59.317556, 1.10000, 0.90000, 1.10000, 0.90000
 8001,'NORMANGEE 0 ', 115.0000,1,   8,   7,   1,1.01571119, -53.553280, 1.10000, 0.90000, 1.10000, 0.90000
 8002,'ARP 0       ', 115.0000,1,   8,   8,   1,1.00455213, -64.769004, 1.10000, 0.90000, 1.10000, 0.90000
 8003,'CENTERVILL~1', 115.0000,1,   8,   7,   1,1.02207851, -56.638022, 1.10000, 0.90000, 1.10000, 0.90000
 8004,'LUFKIN 3 0  ', 230.0000,1,   8,   8,   1,1.02602398, -57.469758, 1.10000, 0.90000, 1.10000, 0.90000
 8005,'LUFKIN 3 1  ', 115.0000,1,   8,   8,   1,1.02999997, -58.747919, 1.10000, 0.90000, 1.10000, 0.90000
 8006,'FLINT 0     ', 115.0000,1,   8,   8,   1,1.01195276, -60.819262, 1.10000, 0.90000, 1.10000, 0.90000
 8007,'BULLARD 0   ', 115.0000,1,   8,   8,   1,0.99423593, -61.487364, 1.10000, 0.90000, 1.10000, 0.90000
 8008,'CHANDLER 0  ', 115.0000,1,   8,   8,   1,0.97213966, -63.270870, 1.10000, 0.90000, 1.10000, 0.90000
 8009,'PLANTERSVI~1', 115.0000,1,   8,   7,   1,0.99129605, -51.665269, 1.10000, 0.90000, 1.10000, 0.90000
 8010,'MARQUEZ 0   ', 115.0000,1,   8,   7,   1,1.01560962, -50.932707, 1.10000, 0.90000, 1.10000, 0.90000
 8011,'TENNESSEE ~1', 115.0000,1,   8,   7,   1,0.98901087, -51.732232, 1.10000, 0.90000, 1.10000, 0.90000
 8012,'ANDERSON 0  ', 115.0000,2,   8,   7,   1,1.01318145, -48.580847, 1.10000, 0.90000, 1.10000, 0.90000
 8013,'MINEOLA 0   ', 115.0000,1,   8,   8,   1,0.98192316, -63.152728, 1.10000, 0.90000, 1.10000, 0.90000
 8014,'LOVELADY 0  ', 115.0000,1,   8,   7,   1,0.98459339, -63.724080, 1.10000, 0.90000, 1.10000, 0.90000
 8015,'HUNTINGTON 0', 115.0000,1,   8,   8,   1,0.99813062, -62.788058, 1.10000, 0.90000, 1.10000, 0.90000
 8016,'BRYAN 4 0   ', 115.0000,1,   8,   7,   1,1.02999997, -53.648305, 1.10000, 0.90000, 1.10000, 0.90000
 8017,'FRANKSTON 0 ', 115.0000,1,   8,   8,   1,0.98530924, -61.211793, 1.10000, 0.90000, 1.10000, 0.90000
 8018,'TYLER 4 0   ', 230.0000,1,   8,   8,   1,1.00930417, -56.713964, 1.10000, 0.90000, 1.10000, 0.90000
 8019,'TYLER 4 1   ', 115.0000,1,   8,   8,   1,1.01770306, -61.760415, 1.10000, 0.90000, 1.10000, 0.90000
 8020,'BEN WHEELE~1', 115.0000,1,   8,   8,   1,0.97669917, -61.219457, 1.10000, 0.90000, 1.10000, 0.90000
 8021,'GARRISON 0  ', 115.0000,1,   8,   8,   1,1.00538862, -58.168350, 1.10000, 0.90000, 1.10000, 0.90000
 8022,'ETOILE 0    ', 115.0000,1,   8,   8,   1,1.01001227, -61.114224, 1.10000, 0.90000, 1.10000, 0.90000
 8023,'LUFKIN 1 0  ', 115.0000,1,   8,   8,   1,1.02007520, -60.046959, 1.10000, 0.90000, 1.10000, 0.90000
 8024,'LUFKIN 1 1  ',  13.8000,2,   8,   8,   1,1.02183545, -56.634914, 1.10000, 0.90000, 1.10000, 0.90000
 8025,'PALESTINE ~1', 115.0000,1,   8,   8,   1,1.00481796, -62.685011, 1.10000, 0.90000, 1.10000, 0.90000
 8026,'LINDALE 0   ', 115.0000,1,   8,   8,   1,0.97365052, -64.857728, 1.10000, 0.90000, 1.10000, 0.90000
 8027,'WHITEHOUSE 0', 115.0000,1,   8,   8,   1,1.00750959, -61.754828, 1.10000, 0.90000, 1.10000, 0.90000
 8028,'OVERTON 0   ', 115.0000,1,   8,   8,   1,0.99311203, -66.212701, 1.10000, 0.90000, 1.10000, 0.90000
 8029,'GRAND SALI~1', 115.0000,1,   8,   8,   1,0.97204989, -61.961933, 1.10000, 0.90000, 1.10000, 0.90000
 8030,'SHIRO 0     ', 500.0000,1,   8,   7,   1,1.02262187, -44.029022, 1.10000, 0.90000, 1.10000, 0.90000
 8031,'SHIRO 1     ', 230.0000,1,   8,   7,   1,1.01926386, -45.123426, 1.10000, 0.90000, 1.10000, 0.90000
 8032,'SHIRO 2     ', 115.0000,1,   8,   7,   1,1.01401293, -48.608838, 1.10000, 0.90000, 1.10000, 0.90000
 8033,'SHIRO 3     ',  13.8000,1,   8,   7,   1,1.02262187, -44.029022, 1.10000, 0.90000, 1.10000, 0.90000
 8034,'SHIRO 4     ',  13.8000,1,   8,   7,   1,1.02262187, -44.029022, 1.10000, 0.90000, 1.10000, 0.90000
 8035,'SHIRO 5     ',  13.8000,1,   8,   7,   1,1.02262187, -44.029022, 1.10000, 0.90000, 1.10000, 0.90000
 8036,'SHIRO 6     ',  13.8000,1,   8,   7,   1,1.02262187, -44.029022, 1.10000, 0.90000, 1.10000, 0.90000
 8037,'MIDWAY 0    ', 115.0000,1,   8,   7,   1,0.99039519, -61.428030, 1.10000, 0.90000, 1.10000, 0.90000
 8038,'SULPHUR SP~1', 115.0000,1,   8,   8,   1,1.00585032, -46.103890, 1.10000, 0.90000, 1.10000, 0.90000
 8039,'VAN 0       ', 115.0000,1,   8,   8,   1,0.98065454, -63.817531, 1.10000, 0.90000, 1.10000, 0.90000
 8040,'MURCHISON 0 ', 115.0000,1,   8,   8,   1,0.97262222, -59.337617, 1.10000, 0.90000, 1.10000, 0.90000
 8041,'NACOGDOCHE~2', 115.0000,1,   8,   8,   1,1.00358605, -60.780733, 1.10000, 0.90000, 1.10000, 0.90000
 8042,'DIBOLL 0    ', 115.0000,1,   8,   8,   1,0.99044579, -63.816179, 1.10000, 0.90000, 1.10000, 0.90000
 8043,'FAIRFIELD ~1', 500.0000,1,   8,   7,   1,1.01762104, -44.732268, 1.10000, 0.90000, 1.10000, 0.90000
 8044,'FAIRFIELD ~2', 230.0000,1,   8,   7,   1,1.01200163, -46.880766, 1.10000, 0.90000, 1.10000, 0.90000
 8045,'FAIRFIELD ~3', 115.0000,1,   8,   7,   1,1.00020862, -49.706808, 1.10000, 0.90000, 1.10000, 0.90000
 8046,'FAIRFIELD ~4',  18.0000,2,   8,   7,   1,1.01510298, -44.340987, 1.10000, 0.90000, 1.10000, 0.90000
 8047,'FAIRFIELD ~5',  18.0000,1,   8,   7,   1,1.01762104, -44.732268, 1.10000, 0.90000, 1.10000, 0.90000
 8048,'FAIRFIELD ~6',  18.0000,2,   8,   7,   1,1.03999996, -44.002551, 1.10000, 0.90000, 1.10000, 0.90000
 8049,'FAIRFIELD ~7',  18.0000,2,   8,   7,   1,1.01599336, -44.471047, 1.10000, 0.90000, 1.10000, 0.90000
 8050,'FAIRFIELD ~8',  18.0000,1,   8,   7,   1,1.01762104, -44.732268, 1.10000, 0.90000, 1.10000, 0.90000
 8051,'FAIRFIELD ~9',  18.0000,1,   8,   7,   1,1.01762104, -44.732268, 1.10000, 0.90000, 1.10000, 0.90000
 8052,'TYLER 8 0   ', 115.0000,1,   8,   8,   1,1.00502539, -62.601286, 1.10000, 0.90000, 1.10000, 0.90000
 8053,'ATHENS 1 0  ', 115.0000,1,   8,   8,   1,0.97389930, -60.378872, 1.10000, 0.90000, 1.10000, 0.90000
 8054,'BUFFALO 0   ', 115.0000,1,   8,   7,   1,0.97143382, -60.982955, 1.10000, 0.90000, 1.10000, 0.90000
 8055,'RUSK 0      ', 115.0000,1,   8,   8,   1,1.00332153, -59.759668, 1.10000, 0.90000, 1.10000, 0.90000
 8056,'WINONA 0    ', 115.0000,1,   8,   8,   1,1.01537585, -64.029765, 1.10000, 0.90000, 1.10000, 0.90000
 8057,'FAIRFIELD~10', 500.0000,1,   8,   7,   1,1.02432048, -47.578657, 1.10000, 0.90000, 1.10000, 0.90000
 8058,'FAIRFIELD~11', 230.0000,1,   8,   7,   1,1.01674902, -48.110896, 1.10000, 0.90000, 1.10000, 0.90000
 8059,'FAIRFIELD~12', 115.0000,1,   8,   7,   1,1.00694513, -50.543704, 1.10000, 0.90000, 1.10000, 0.90000
 8060,'FAIRFIELD~13',  13.8000,1,   8,   7,   1,1.02432048, -47.578657, 1.10000, 0.90000, 1.10000, 0.90000
 8061,'FAIRFIELD~14',  13.8000,1,   8,   7,   1,1.02432048, -47.578657, 1.10000, 0.90000, 1.10000, 0.90000
 8062,'CUSHING 2 0 ', 115.0000,1,   8,   8,   1,1.00955915, -55.247078, 1.10000, 0.90000, 1.10000, 0.90000
 8063,'NACOGDOCHE~3', 115.0000,1,   8,   8,   1,0.99247903, -62.435695, 1.10000, 0.90000, 1.10000, 0.90000
 8064,'FAIRFIELD~15', 115.0000,1,   8,   7,   1,1.00199342, -51.229684, 1.10000, 0.90000, 1.10000, 0.90000
 8065,'TRINIDAD 2 0', 115.0000,1,   8,   7,   1,0.98770678, -56.560827, 1.10000, 0.90000, 1.10000, 0.90000
 8066,'DIKE 0      ', 115.0000,2,   8,   8,   1,1.01611292, -43.234998, 1.10000, 0.90000, 1.10000, 0.90000
 8067,'JEWETT 1 0  ', 500.0000,1,   8,   7,   1,1.01567698, -42.804102, 1.10000, 0.90000, 1.10000, 0.90000
 8068,'JEWETT 1 1  ', 230.0000,1,   8,   7,   1,1.02060449, -44.944919, 1.10000, 0.90000, 1.10000, 0.90000
